# Systematic 1-in-1000 sample of the campaign's LLM call log.
# Multiply any aggregate here by 1000 to recover the campaign figure.
#
#   generation calls    13,272,000
#   correction calls     3,540,000
#   total calls         16,812,000
#   list price        $      434,801
#   after batch       $      311,880
#   waived by credit  $      310,942
#   charged in cash   $          938
#
# billing_mode is how the call was sent (batch / sync / local).
# billing_waived is 1 when a promotional or trial allocation covered the charge,
# in which case cost_usd is 0 and cost_usd_notional records what the call would
# otherwise have cost. It is 0 for the cloud calls issued before the three
# allocations were activated, which carry their charge in cost_usd, and for the
# locally served models, which cost nothing in every column.
# vendor names the account the call was billed to.
call_id,timestamp,model,provider,vendor,serving_backend,strategy,phase,repo_id,qualified_name,agent,attempt,prompt_tokens,completion_tokens,total_tokens,latency_ms,billing_mode,billing_waived,unit_price_in_per_mtok,unit_price_out_per_mtok,cost_usd_list,cost_usd_notional,cost_usd,interpreter_tokens,developer_tokens,classifier_tokens,classifier_score
c00012425,2025-05-12T08:47:18Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_501,com.example.p21.Class2022,IR Agent,1,3241,1179,4440,1845,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012426,2025-05-23T02:04:17Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_938,com.example.p58.Class9022,IR Agent,1,3072,940,4030,1046,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012427,2025-05-25T15:38:51Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_114,com.example.p74.Class9829,IR Agent,1,3173,1088,4281,950,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012428,2025-05-26T20:02:08Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_631,com.example.p71.Class6108,IR Agent,1,3123,945,4086,1079,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012429,2025-05-20T05:22:46Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_546,com.example.p66.Class2750,IR Agent,1,2905,1239,4163,1920,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012430,2025-05-06T13:49:40Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_489,com.example.p9.Class9836,IR Agent,1,3040,1157,4216,1277,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012431,2025-05-06T16:51:06Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_907,com.example.p27.Class8512,IR Agent,1,2971,1067,4057,1385,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012432,2025-05-27T16:09:59Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_914,com.example.p74.Class6637,IR Agent,1,2796,1078,3892,899,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012433,2025-05-25T20:07:35Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_740,com.example.p60.Class9852,IR Agent,1,2919,1106,4043,1150,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012434,2025-05-21T01:34:29Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_287,com.example.p47.Class0602,IR Agent,1,2857,1190,4065,1669,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012435,2025-06-02T03:57:07Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_920,com.example.p0.Class2733,IR Agent,1,2957,1100,4076,1275,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012436,2025-04-26T16:56:26Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_490,com.example.p10.Class5840,IR Agent,1,3062,1087,4168,1366,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012437,2025-05-02T04:39:45Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_125,com.example.p45.Class4011,IR Agent,1,2841,1046,3905,1262,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012438,2025-06-10T21:00:16Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_845,com.example.p45.Class5521,IR Agent,1,2765,1164,3947,1380,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012439,2025-05-14T10:20:56Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_703,com.example.p23.Class3248,IR Agent,1,2821,1006,3845,1305,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012440,2025-05-29T20:39:55Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_434,com.example.p74.Class2944,IR Agent,1,2762,1036,3816,1504,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012441,2025-05-11T11:24:52Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_662,com.example.p62.Class6592,IR Agent,1,2960,1285,4265,1382,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012442,2025-05-20T02:23:35Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_484,com.example.p44.Class3759,IR Agent,1,3029,993,4041,1315,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012443,2025-05-25T14:17:06Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_095,com.example.p55.Class3520,IR Agent,1,2975,1163,4157,1625,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012444,2025-06-02T04:53:35Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_684,com.example.p44.Class8945,IR Agent,1,2664,1155,3836,1105,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012445,2025-05-13T19:43:02Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_196,com.example.p36.Class3148,IR Agent,1,2710,1026,3753,1217,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012446,2025-05-12T11:55:41Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_117,com.example.p37.Class1877,IR Agent,1,2730,1045,3793,1082,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012447,2025-05-13T13:37:07Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_056,com.example.p56.Class6911,IR Agent,1,3162,1028,4210,1170,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012448,2025-05-23T19:56:45Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_299,com.example.p19.Class2789,IR Agent,1,2985,975,3978,1201,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012449,2025-05-19T21:10:10Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_365,com.example.p5.Class7844,IR Agent,1,2921,1101,4040,1227,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012450,2025-05-20T13:57:37Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_821,com.example.p61.Class3136,IR Agent,1,2856,1175,4049,1056,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012451,2025-04-29T03:28:35Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_147,com.example.p67.Class8352,IR Agent,1,2964,1122,4105,1265,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012452,2025-06-02T08:42:58Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_801,com.example.p41.Class2825,IR Agent,1,2862,1132,4012,1230,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012453,2025-05-26T19:30:53Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_416,com.example.p56.Class2657,IR Agent,1,3031,1055,4105,1250,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012454,2025-06-02T05:57:58Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_739,com.example.p59.Class3831,IR Agent,1,2740,1070,3828,1506,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012455,2025-05-16T09:40:18Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_896,com.example.p56.Class0351,IR Agent,1,2923,1042,3983,1237,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012456,2025-06-08T19:39:20Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_929,com.example.p49.Class2873,IR Agent,1,2861,1185,4064,1629,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012457,2025-05-13T11:38:33Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_570,com.example.p10.Class3134,IR Agent,1,2735,1024,3777,1329,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012458,2025-05-12T13:32:46Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_216,com.example.p56.Class9468,IR Agent,1,2907,1122,4047,1135,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012459,2025-05-25T21:59:26Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_234,com.example.p74.Class7757,IR Agent,1,2875,982,3875,1126,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012460,2025-06-01T00:53:17Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_158,com.example.p38.Class2540,IR Agent,1,2811,1105,3934,1185,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012461,2025-05-25T07:58:47Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_925,com.example.p45.Class8802,IR Agent,1,2909,1048,3975,1479,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012462,2025-06-08T01:28:10Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_922,com.example.p42.Class8757,IR Agent,1,2846,1054,3918,1301,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012463,2025-05-19T03:24:24Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_650,com.example.p10.Class8410,IR Agent,1,2896,1130,4044,1155,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012464,2025-06-01T00:18:25Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_175,com.example.p15.Class8806,IR Agent,1,3046,1005,4070,1428,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012465,2025-06-04T22:07:14Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_777,com.example.p17.Class8446,IR Agent,1,2754,1111,3883,1449,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012466,2025-06-05T02:13:25Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_640,com.example.p0.Class4253,IR Agent,1,3079,1102,4200,1097,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012467,2025-05-29T13:31:18Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_074,com.example.p34.Class1197,IR Agent,1,2976,1008,4003,1179,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012468,2025-05-12T09:52:44Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_342,com.example.p62.Class3478,IR Agent,1,2902,1241,4162,1554,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012469,2025-05-09T17:49:14Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_749,com.example.p29.Class9990,IR Agent,1,3048,1075,4142,1311,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012470,2025-05-08T13:45:48Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_738,com.example.p58.Class9822,IR Agent,1,3084,1094,4197,1268,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012471,2025-05-08T19:57:59Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_442,com.example.p2.Class5075,IR Agent,1,3067,1211,4298,1484,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012472,2025-05-13T13:19:00Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_396,com.example.p76.Class8336,IR Agent,1,3069,1152,4240,1370,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012473,2025-04-30T06:08:44Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_064,com.example.p24.Class3036,IR Agent,1,3105,1184,4308,1389,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012474,2025-05-06T00:56:46Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_529,com.example.p9.Class8465,IR Agent,1,3005,1068,4092,1284,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012475,2025-05-13T19:20:03Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_133,com.example.p53.Class2143,IR Agent,1,3043,1044,4106,1263,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012476,2025-05-09T21:25:30Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_660,com.example.p20.Class4565,IR Agent,1,2699,1129,3845,1036,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012477,2025-05-19T22:21:43Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_033,com.example.p33.Class033,IR Agent,1,2882,1087,3987,996,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012478,2025-05-21T19:21:26Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_749,com.example.p69.Class7986,IR Agent,1,3193,1042,4255,1237,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012479,2025-05-26T15:36:09Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_031,com.example.p71.Class8510,IR Agent,1,2928,1132,4078,1327,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012480,2025-05-28T13:52:48Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_829,com.example.p29.Class3272,IR Agent,1,2906,1209,4134,1564,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012481,2025-05-15T08:14:29Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_823,com.example.p23.Class9172,IR Agent,1,2937,1016,3972,1206,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012482,2025-06-08T23:01:30Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_264,com.example.p24.Class8237,IR Agent,1,3008,1040,4067,1156,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012483,2025-05-25T13:58:16Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_897,com.example.p57.Class6356,IR Agent,1,3127,1125,4271,1338,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012484,2025-06-11T11:58:40Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_736,com.example.p16.Class9789,IR Agent,1,2742,877,3636,1225,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012485,2025-05-14T13:54:47Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_361,com.example.p41.Class1776,IR Agent,1,2996,1012,4027,1086,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012486,2025-05-26T14:20:37Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_989,com.example.p69.Class3835,IR Agent,1,2798,1047,3863,1208,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012487,2025-05-13T05:21:10Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_799,com.example.p79.Class0791,IR Agent,1,2936,1043,3997,1480,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012488,2025-05-27T16:07:42Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_748,com.example.p28.Class5977,IR Agent,1,3058,1140,4217,1158,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012489,2025-05-28T23:15:44Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_354,com.example.p74.Class1676,IR Agent,1,2997,1059,4075,912,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012490,2025-04-30T11:58:06Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_301,com.example.p21.Class6819,IR Agent,1,2840,1101,3959,1340,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012491,2025-05-21T06:35:53Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_614,com.example.p14.Class7835,IR Agent,1,2934,1052,4004,1269,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012492,2025-04-23T22:36:24Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_701,com.example.p61.Class9216,IR Agent,1,2889,1143,4050,1327,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012493,2025-05-13T12:44:44Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_133,com.example.p53.Class4138,IR Agent,1,2885,1068,3971,1454,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012494,2025-04-29T05:52:39Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_225,com.example.p25.Class1609,IR Agent,1,3181,995,4196,1400,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012495,2025-05-20T19:36:35Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_890,com.example.p50.Class6253,IR Agent,1,2905,1122,4045,1270,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012496,2025-06-07T16:39:37Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_717,com.example.p77.Class3486,IR Agent,1,2897,939,3853,1194,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012497,2025-05-23T01:17:03Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_553,com.example.p33.Class0851,IR Agent,1,2789,1143,3950,1451,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012498,2025-06-02T00:01:58Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_831,com.example.p31.Class3307,IR Agent,1,2834,1101,3953,1537,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012499,2025-06-02T04:27:23Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_587,com.example.p67.Class7394,IR Agent,1,2843,1015,3876,1462,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012500,2025-05-20T03:03:34Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_308,com.example.p68.Class2933,IR Agent,1,3091,1215,4326,1116,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012501,2025-05-19T04:33:30Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_195,com.example.p75.Class5128,IR Agent,1,2960,1173,4152,1624,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012502,2025-05-15T08:30:04Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_102,com.example.p62.Class3644,IR Agent,1,2973,1085,4077,1266,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012503,2025-06-09T14:13:10Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_531,com.example.p51.Class0505,IR Agent,1,2877,1050,3945,987,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012504,2025-05-29T12:50:43Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_362,com.example.p2.Class1806,IR Agent,1,2881,1188,4087,1689,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012505,2025-06-08T00:03:45Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_647,com.example.p7.Class4352,IR Agent,1,2854,927,3798,917,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012506,2025-06-03T16:07:29Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_714,com.example.p74.Class7438,IR Agent,1,2988,1036,4043,1176,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012507,2025-05-25T11:55:18Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_467,com.example.p67.Class7479,IR Agent,1,2656,1073,3746,1067,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012508,2025-05-13T08:07:00Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_101,com.example.p21.Class1616,IR Agent,1,2935,1199,4153,1470,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012509,2025-05-19T01:43:06Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_018,com.example.p58.Class0288,IR Agent,1,2794,1127,3939,1180,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012510,2025-05-13T10:13:39Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_498,com.example.p18.Class1975,IR Agent,1,2863,994,3875,1374,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012511,2025-05-19T05:25:25Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_054,com.example.p14.Class8872,IR Agent,1,2997,1067,4083,1217,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012512,2025-06-02T10:03:26Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_034,com.example.p74.Class2552,IR Agent,1,2954,1067,4040,1312,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012513,2025-05-21T05:03:49Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_499,com.example.p19.Class5996,IR Agent,1,2817,1185,4020,1309,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012514,2025-05-28T12:18:20Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_321,com.example.p41.Class7144,IR Agent,1,2893,1052,3963,1014,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012515,2025-05-13T03:32:58Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_966,com.example.p6.Class9460,IR Agent,1,2963,1073,4055,1412,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012516,2025-05-19T05:45:32Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_673,com.example.p73.Class6773,IR Agent,1,2896,938,3851,1134,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012517,2025-05-06T23:23:59Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_065,com.example.p65.Class3052,IR Agent,1,2899,1072,3989,1269,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012518,2025-05-19T02:11:51Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_655,com.example.p15.Class4488,IR Agent,1,2866,1073,3957,1226,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012519,2025-05-27T21:19:37Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_097,com.example.p17.Class1558,IR Agent,1,3116,1178,4313,1352,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012520,2025-06-02T00:49:30Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_817,com.example.p17.Class3080,IR Agent,1,3012,1059,4090,1434,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012521,2025-06-02T23:07:51Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_375,com.example.p55.Class0008,IR Agent,1,2919,1122,4059,1391,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012522,2025-05-20T00:56:53Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_825,com.example.p25.Class3200,IR Agent,1,2849,1036,3903,1242,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012523,2025-05-08T01:53:44Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_999,com.example.p79.Class7993,IR Agent,1,2917,1132,4067,1239,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012524,2025-06-02T08:12:06Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_859,com.example.p59.Class9749,IR Agent,1,2540,1189,3746,1795,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012525,2025-05-20T01:09:10Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_138,com.example.p58.Class4215,IR Agent,1,2663,1082,3762,1611,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012526,2025-05-03T00:55:06Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_196,com.example.p36.Class1136,IR Agent,1,2824,1106,3948,1499,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012527,2025-04-30T02:32:46Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_317,com.example.p77.Class3073,IR Agent,1,3145,1078,4242,1729,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012528,2025-05-08T14:19:19Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_929,com.example.p9.Class4866,IR Agent,1,2713,1088,3818,1246,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012529,2025-05-25T11:00:36Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_067,com.example.p67.Class9085,IR Agent,1,2978,1071,4068,1531,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012530,2025-05-08T19:44:04Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_247,com.example.p7.Class3966,IR Agent,1,2841,1170,4029,1473,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012531,2025-05-07T21:43:54Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_584,com.example.p24.Class1353,IR Agent,1,3124,1254,4398,1625,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012532,2025-06-07T22:55:52Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_198,com.example.p78.Class7180,IR Agent,1,2726,1106,3850,1626,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012533,2025-05-21T02:08:31Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_155,com.example.p75.Class2481,Test Developer,1,4988,1153,6169,1078,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012534,2025-05-20T02:01:57Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_779,com.example.p19.Class8475,Test Developer,1,5944,1219,7196,1515,local,0,0.0,0.0,0.0,0.0,0.0,,,,
c00012535,2025-05-05T15:16:37Z,llama3.1:70b,local,self-hosted,vLLM-awq4,pseudo-code,generation,repo_269,com.example.p29.Class6316,Test Developer,1,5630,951,6611,1659,local,0,0.0,0.0,0.0,0.0,0.0,,,,
